name|score|coords
Pangkalan Kasai|0.000333350087828|-0.5892, 102.39,
Palisades Park|0.000839363700678|40.84816, -73.99764,
Yokohama|0.000333350087828|35.43333, 139.65,
Noyo River Cemetery|0.000333350087828|39.43098, -123.81089,
Uxbridge|0.000599112220007|42.07732, -71.62951,
Jerusalem|0.000599112220007|31.76904, 35.21633,
Kingdom of Morocco|0.00203603141362|32.0, -6.0,
Albany|0.000599112220007|42.65258, -73.75623,
Mount Gould|4.45611252201e-05|36.1196, -76.763,
Tongchuan|0.000839363700678|31.09407, 105.08731,
Forked River|0.000333350087828|39.83984, -74.19014,
Caribbean Sea|0.0012744145064|15.00028, -75.00028,
Republic of Trinidad and Tobago|0.00360611867314|11.0, -61.0,
Kabupaten Kampar|0.000333350087828|0.33333, 101.5,
Bremen|0.000599112220007|53.08333, 8.83333,
Washougal|0.000333350087828|45.58262, -122.35342,
Tulsa County|0.000599112220007|36.12108, -95.94148,
West Sacramento|0.000333350087828|38.58046, -121.53023,
White Pine County|0.000333350087828|39.44216, -114.90159,
Museum of Modern Art|0.000333350087828|40.76121, -73.97708,
Land Berlin|0.000333350087828|52.5, 13.41667,
Greenwich|0.000599112220007|41.02649, -73.62846,
Rondônia|0.000333350087828|-11.0, -63.0,
Chak Two Hundred Eighty Four/ H.R.|0.000599112220007|29.212, 72.72523,
Shawnee County|0.000333350087828|39.04151, -95.75653,
North Pole|0.000839363700678|64.75111, -147.34944,
Hutan Rizab Kuala Langat Selatan|0.000333350087828|2.75, 101.5333,
Gansu Sheng|0.000839363700678|37.75, 102.75,
West Bengal|0.00185574523484|24.0, 88.0,
Ocean Springs|0.000333350087828|30.41131, -88.82781,
Canyonville - South Umpqua Fire Department|0.000333350087828|42.93195, -123.28147,
Bette|0.000333350087828|-4.7421, 120.3514,
Santo Antônio|0.000333350087828|-21.8, -54.15,
Tangshan|0.000839363700678|39.63333, 118.18333,
C.P. Huanja|0.000599112220007|-9.43786, -77.55976,
Waihi|0.000333350087828|-37.4, 175.85,
Tübingen Region|0.000333350087828|48.16667, 9.5,
Pengzhou Shi|0.000333350087828|31.11408, 103.92189,
Alexandria|0.000839363700678|31.21564, 29.95527,
Cincinnati|0.000599112220007|39.162, -84.45689,
Guelph|8.23634548753e-05|43.54594, -80.25599,
Republic of Iraq|0.0012744145064|33.0, 44.0,
Grant County|0.000333350087828|32.73901, -108.38225,
Sítio Vivaldo Herbst|0.000333350087828|-26.0855, -49.8634,
Galveston County|0.000333350087828|29.37997, -94.86267,
U.S.A. Embassy in Mexico City|0.000839363700678|19.42836, -99.16637,
City of Wilmington|0.00106304852872|34.21001, -77.88611,
State of Maine Burying Ground|0.000333350087828|44.30609, -69.77627,
Livingston County|0.000333350087828|42.72808, -77.77549,
Cape Fear River|0.000333350087828|33.88545, -78.01277,
Jefferson County|0.000333350087828|33.55431, -86.89649,
Pomona|0.000333350087828|34.05529, -117.75228,
Waikato|0.000333350087828|-37.5, 175.33333,
Chubu|0.000333350087828|40.33936, 122.45714,
Syrian Arab Republic|0.0012744145064|35.0, 38.0,
Grist Mill Park|0.000333350087828|38.71012, -77.11248,
Southdale|0.000333350087828|44.66467, -63.54877,
Province of Palawan|0.000599112220007|10.0, 118.75,
Laos|0.00203603141362|-8.1826, 114.3188,
Astrakhan|0.000333350087828|46.34968, 48.04076,
Longkou|0.000333350087828|26.18583, 115.30088,
Seoul|0.000599112220007|37.566, 126.9784,
Newfoundland and Labrador|0.00185574523484|52.0, -56.0,
Pittsburgh|0.00224525927323|40.44062, -79.99589,
Valenciennes|0.000333350087828|50.35, 3.53333,
Albuquerque|0.0012744145064|35.08449, -106.65114,
Oxrimivka|0.000333350087828|50.33489, 37.21657,
Yunnan Sheng|0.00106304852872|25.0, 101.5,
Tsushima|0.000333350087828|34.20634, 129.29076,
Zhongyuan|0.000333350087828|19.14787, 110.46759,
Espī Ghow|0.000333350087828|34.09013, 67.13886,
Massachusetts|0.0034637712264|42.36565, -71.10832,
London|0.00560039239544|51.50853, -0.12574,
Karachi|0.000333350087828|24.9056, 67.0822,
San Pedro Apartado|0.000333350087828|15.83702, 120.56521,
Jim Wells County|0.000333350087828|27.7313, -98.08994,
Brady|0.000333350087828|31.13517, -99.33506,
Kovdor|0.000333350087828|67.56616, 30.47576,
Portola Valley|0.000333350087828|37.38411, -122.23524,
Rhode Island|0.00254639933493|41.75038, -71.49978,
Indianapolis|0.000599112220007|39.76838, -86.15804,
Las Cruces|0.000333350087828|32.31232, -106.77834,
Raurkela|0.000333350087828|22.22496, 84.86414,
Macau Special Administrative Region|0.000333350087828|22.15778, 113.55972,
Goodchild Lake|0.000333350087828|48.8765, -86.20162,
New Delhi|0.000333350087828|28.63576, 77.22445,
Beaufort Sea|0.00106304852872|69.49968, -138.00542,
City of Kotlik|0.000333350087828|63.03025, -163.55745,
Republic of Cyprus|0.000333350087828|35.0, 33.0,
Johnsonville Township|0.000599112220007|6.35849, -10.68432,
Mukilteo|0.000333350087828|47.94454, -122.30458,
Bard|0.000333350087828|45.60936, 7.74491,
Lyttelton|0.000333350087828|-43.60314, 172.71765,
Davisville|0.000333350087828|43.70194, -79.38889,
Urbana|0.000333350087828|45.19278, 11.4449,
Banso|0.000333350087828|6.46667, -1.43333,
Norman County|0.00106304852872|47.32648, -96.45528,
Longjiang|0.000333350087828|47.33072, 123.17816,
Vladivostok|0.000333350087828|43.10562, 131.87353,
The Westin Chicago River North|0.000333350087828|41.8881, -87.6298,
Corvallis|0.000599112220007|44.56457, -123.26204,
McCormick County|0.000333350087828|33.89955, -82.30988,
Estación Miguel Manuel Padilla|0.000599112220007|-34.55, -58.5,
Baton Rouge|0.000839363700678|30.45075, -91.15455,
Rio Tinto|0.0012744145064|41.18259, -8.55811,
Poluostrov Tonino-Anivskiy|0.000151209318621|46.46345, 143.45698,
Puerto Rico|0.00301981070517|18.24829, -66.49989,
Yamagata|0.000333350087828|38.23333, 140.36667,
Nanchang|0.000839363700678|28.68396, 115.85306,
Laiwu|0.000599112220007|36.19278, 117.65694,
City of Folly Beach|0.000333350087828|32.66841, -79.95009,
Barton County|0.000333350087828|38.47896, -98.75646,
Commonwealth of The Bahamas|0.000599112220007|25.04082, -77.37122,
Amagasaki Shi|0.000599112220007|34.73544, 135.41181,
University Of Utah Earth Science and Resources Laboratory|0.000333350087828|40.76093, -111.82603,
Belgaum|0.000333350087828|15.85212, 74.50447,
Ringarooma River Forest Reserve|0.000333350087828|-41.33, 147.64,
Chinle|0.000333350087828|36.15445, -109.55261,
Switzerland|0.00388324041514|47.00016, 8.01427,
Grenada|0.000333350087828|12.11667, -61.66667,
West Glacier|0.00011761471938|48.49997, -113.97873,
Yangla|0.000333350087828|28.94183, 99.1278,
Tel Aviv|0.000333350087828|32.08088, 34.78057,
Beijing|0.00221088923455|39.9075, 116.39723,
Trieste|0.000599112220007|45.64325, 13.7903,
Bintulu|0.000599112220007|3.16667, 113.03333,
Goleta|0.000333350087828|34.43583, -119.82764,
Helena|0.000599112220007|46.59271, -112.03611,
Province of KwaZulu-Natal|0.000333350087828|-29.0, 30.0,
City of Orange Beach|0.000333350087828|30.29408, -87.58523,
Hermanus|0.000333350087828|-34.4187, 19.23446,
Florence|0.000599112220007|43.77925, 11.24626,
Somalia|0.000599112220007|6.0, 48.0,
Days Inn - Florida Mall - Orlando FL|0.000333350087828|28.4264, -81.405,
Morehead City|0.000599112220007|34.72294, -76.72604,
Saint Bernard Parish|0.000333350087828|29.87399, -89.82422,
Chatsworth|0.000333350087828|34.76591, -84.76994,
Texas City|0.000333350087828|29.38385, -94.9027,
Saanich Inlet Range|0.000333350087828|48.63884, -123.50203,
South China Sea|0.000599112220007|15.0, 115.0,
Myanmar Foreign Trade Bank|0.000333350087828|16.77248, 96.16043,
Panzhihua Shi|0.000839363700678|26.85889, 101.57971,
Lewis and Clark County|0.000333350087828|47.12234, -112.39035,
Sepúlveda|0.000333350087828|41.28988, -3.78145,
Changchun|0.000333350087828|43.88, 125.32278,
Volta Redonda|0.000333350087828|-22.52306, -44.10417,
Qal‘ah-ye Badak|0.000333350087828|34.41838, 67.04775,
Hospederia La Carteria|0.000333350087828|42.05426, -6.63369,
Tonkin|0.000333350087828|22.0, 105.0,
Gila Mountains|0.000333350087828|33.11534, -109.85536,
Tsuruga|0.000333350087828|35.64547, 136.0558,
University of the Virgin Islands Saint Croix Campus Library|0.000599112220007|17.71859, -64.79737,
Black Hills|0.000333350087828|-42.71667, 147.03333,
Stanford|0.000599112220007|37.53119, -84.66189,
Lisbon|0.00106304852872|38.71667, -9.13333,
Cape Evans|0.000333350087828|82.6565, -82.2643,
New Caledonia|0.000839363700678|-21.5, 165.5,
Old Situk River|0.000333350087828|59.56333, -139.50722,
Western Erie Basin|0.000333350087828|41.79005, -82.99992,
Corpus Christi|0.000839363700678|27.80058, -97.39638,
North American Trailer Park|0.000333350087828|41.33888, -93.55855,
Iqaluit|0.000599112220007|63.74697, -68.51727,
City of Montreal|0.000839363700678|46.43141, -90.23827,
Seldovia|0.000599112220007|59.43806, -151.71139,
Nemuro|0.000333350087828|43.32361, 145.575,
City of Rockville|0.000599112220007|39.08344, -77.15532,
Benguela|0.000333350087828|-12.85399, 13.92825,
Stamford|0.000333350087828|41.05343, -73.53873,
Khalsa|0.000333350087828|34.63333, 36.31278,
Warsaw|0.000333350087828|52.22977, 21.01178,
Republic of Honduras|0.00185574523484|15.0, -86.5,
El Vallado|0.000333350087828|21.06778, -103.02389,
Village of Ovid|0.000599112220007|43.00315, -84.37408,
Languedoc-Roussillon|0.000333350087828|43.53333, 3.23333,
Parish of Portland|0.0034637712264|18.13333, -76.53333,
Darby|0.000333350087828|39.91845, -75.25907,
Sumatra|0.00106304852872|30.02058, -84.98058,
Province du Nord-Kivu|0.000333350087828|-0.66667, 28.75,
Brines|0.000333350087828|34.48781, -4.8725,
Town of Los Altos Hills|0.000333350087828|37.36742, -122.13932,
Hughes County|0.000839363700678|44.38903, -99.99605,
Kochi|0.000599112220007|33.55, 133.53333,
New Castle County|0.000333350087828|39.57833, -75.63898,
Republic of Turkey|0.00401825940117|39.0, 35.0,
Bismuth|0.000839363700678|-29.26667, 151.63333,
R.K. St. Martinus Parochie|0.000333350087828|52.29051, 5.98005,
Nanning|0.000599112220007|22.81667, 108.31667,
Kandahar District|0.000333350087828|31.63766, 65.796,
Belida|0.000333350087828|8.4, 36.96667,
Christiania|0.000333350087828|55.67346, 12.59765,
Kecamatan Grati|0.000599112220007|-7.7393, 113.0072,
Khetri|0.000599112220007|28.00069, 75.78644,
Brisbane|0.00106304852872|-27.46794, 153.02809,
Edmonton|0.000599112220007|53.55014, -113.46871,
San Joaquin River Estates|0.000333350087828|36.86384, -119.81709,
Republic of Kazakhstan|0.00514377071489|48.0, 68.0,
Goderich|0.000333350087828|43.75008, -81.71648,
Seattle|0.00385596147306|47.60621, -122.33207,
Liaoyang|0.000839363700678|41.27194, 123.17306,
Midwest City|0.00147596353441|35.44951, -97.3967,
Republic of Angola|0.0012744145064|-12.5, 18.5,
Garden Grove|0.000333350087828|33.77391, -117.94145,
Jamnagar|0.000333350087828|33.66753, 74.84692,
Maryland|0.00403163771241|39.00039, -76.74997,
Rynkova P.G.|0.000599112220007|61.91667, 72.63333,
Battle Creek|0.000333350087828|42.3173, -85.17816,
San Diego|0.00254639933493|32.71533, -117.15726,
Essex County|0.000333350087828|44.11722, -73.77271,
Puerto Mejillones|0.000333350087828|-54.91667, -67.98333,
Lanxi|0.000333350087828|46.25785, 126.28269,
Kimura|0.000333350087828|-3.78333, 30.98333,
Kingdom of Tonga|0.000599112220007|-20.0, -175.0,
South China|0.000599112220007|44.39562, -69.57115,
Eagle County|0.000599112220007|39.62783, -106.6953,
Wake Island|0.000333350087828|19.30005, 166.62269,
Rutland County|0.000333350087828|43.58009, -73.03661,
Kalama|0.000333350087828|46.00845, -122.84455,
Cape Foulwind|0.000333350087828|-41.75, 171.46667,
Fort Hood, Hood AAF Ft Hood|0.000333350087828|31.13873, -97.71447,
Provinsi Bali|0.000599112220007|-8.5, 115.0,
Strobel|0.000333350087828|-32.05386, -60.61233,
Methuen|0.000333350087828|42.7262, -71.19089,
Whyalla|0.000333350087828|-33.03268, 137.56483,
Kertek|0.000333350087828|-7.39, 109.96361,
Provincia del Darién|0.000333350087828|8.08333, -77.88333,
Miyazaki|0.000333350087828|32.2, 131.3,
Halifax County|0.000839363700678|36.2575, -77.65188,
Manila|0.0012744145064|14.6042, 120.9822,
Burra Bundy|0.000333350087828|-32.3985, 149.71724,
Virgin Islands of the United States|0.00471133507457|18.34829, -64.98348,
Santa Clara River|0.000333350087828|34.23528, -119.26372,
Iijima-kokuchō|0.000333350087828|39.77642, 140.06178,
Daniels Academy Bldg|0.000333350087828|42.73342, -71.66313,
Bayuquan Haiguan|0.000333350087828|40.28586, 122.11188,
Chichester|0.000599112220007|50.83673, -0.78003,
Manhattan|0.000333350087828|40.78343, -73.96625,
Frieda River Airport|0.000333350087828|-4.61048, 141.95984,
Xining|0.00106304852872|36.62554, 101.75739,
Kwale|0.000839363700678|-4.13333, 39.2,
Lathrop|0.000333350087828|37.8227, -121.27661,
Guangxi Zhuangzu Zizhiqu|0.00147596353441|24.0, 109.0,
Aegina Island|0.000333350087828|37.72363, 23.49267,
M.S. Garcia|0.000333350087828|15.47157, 120.96669,
Hyderabad|0.000333350087828|25.39242, 68.37366,
City of Akron|0.000333350087828|41.08014, -81.52192,
North Umpqua Village|0.000333350087828|43.30262, -122.95117,
Unalaska|0.000839363700678|53.87361, -166.53667,
Bremerhaven|0.000333350087828|53.55021, 8.57673,
Iligan|0.000333350087828|8.2289, 124.24344,
Oxnard|0.000333350087828|34.1975, -119.17705,
Republic of Korea|0.00776531132612|36.5, 127.75,
Nevada|0.00401825940117|39.25021, -116.75119,
South Naknek Number 2 Airport|0.000333350087828|58.70424, -157.00655,
Surabaya|0.000333350087828|-7.24917, 112.75083,
Nielson|0.000333350087828|40.66439, -111.86993,
City of Indianola|0.000333350087828|41.36238, -93.56589,
Luozhong Liuwancun|0.000333350087828|33.04862, 112.4391,
Annapolis|0.000361573626475|38.97845, -76.49218,
Costa de' Grassi|0.000333350087828|44.40325, 10.37425,
National Bank of Slovakia|0.00185574523484|48.15278, 17.1151,
Hajdú-Bihar|0.000599112220007|47.41667, 21.5,
Dillingham Census Area|0.000333350087828|58.96134, -157.36816,
Ramsey County|0.000333350087828|45.01706, -93.09961,
Atlantic Coast Medical Transport|0.000333350087828|33.90747, -78.84017,
Korba|0.000333350087828|36.57861, 10.85861,
Borough of Saxonburg|0.000333350087828|40.75095, -79.815,
City of Breckenridge|0.000839363700678|32.75659, -98.91221,
Daejeon|0.000333350087828|36.32139, 127.41972,
Pengkalan Baharu S.C.|0.000839363700678|4.4953, 101.1198,
City of Bertrand|0.000333350087828|36.90852, -89.44979,
Skogsberg|0.000333350087828|59.93333, 13.25,
Pelkey Basin|0.000333350087828|44.16977, -73.93403,
Republic of Malta|0.000599112220007|35.91667, 14.43333,
Liaoning Sheng|0.00106304852872|41.25, 122.66667,
Benewah County|0.000333350087828|47.21755, -116.65883,
Saganoseki Hantō|0.000333350087828|33.21667, 131.83333,
Novosibirsk|0.000599112220007|55.0415, 82.9346,
Shijingshan Qu|0.000333350087828|39.93324, 116.16987,
Clearwater River|0.000333350087828|56.52928, -109.49802,
Paris France Hotel|0.000333350087828|48.8665, 2.3608,
City of Gainesville|0.000333350087828|34.28974, -83.82999,
St. Louis|0.000839363700678|38.62727, -90.19789,
Tallahassee|0.000839363700678|30.43826, -84.28073,
Oamaru|0.000333350087828|-45.1, 170.96667,
Louisa County|0.000333350087828|41.21851, -91.25962,
Pike River|0.000333350087828|45.11064, -73.07096,
Wauchope|0.000333350087828|-31.45792, 152.72617,
Long Island|0.000599112220007|23.21667, -75.11167,
Republic of Zambia|0.00203603141362|-14.33333, 28.5,
Tortola|0.000599112220007|41.12938, -7.95227,
Tennessee|0.00147596353441|35.75035, -86.25027,
Río Bijao|0.000333350087828|15.71667, -87.93333,
Kitsap County|0.000333350087828|47.63983, -122.649,
Arizona State Prison Central Arizona Correctional Facility|0.000599112220007|33.03773, -111.37226,
Town of Barnstead|0.000333350087828|43.35162, -71.25532,
Pearl Harbor Park|0.000333350087828|39.0209, -94.6499,
Kampong Padang Enggang|0.000333350087828|6.08333, 102.25,
Minnesota|0.00286558188031|46.25024, -94.25055,
Tonghae|0.000333350087828|34.43694, 126.63417,
Chilton County|0.000333350087828|32.84785, -86.71881,
Mitra|0.000333350087828|32.82677, 74.49408,
Chiria|0.000333350087828|22.31144, 85.27556,
Cartago|0.000599112220007|9.86444, -83.91944,
Amelia County|0.000599112220007|37.33603, -77.97614,
W.M. Harmon Tract, Blue Ridge Parkway|0.000333350087828|37.10297, -80.12665,
Islamic Republic of Pakistan|0.00286558188031|30.0, 70.0,
Kassándreia|0.000333350087828|40.04835, 23.41362,
North Creek|0.000333350087828|47.81954, -122.17624,
Logan County|0.000416726276753|40.12456, -89.36755,
Lake Oroville State Recreation Area|0.000333350087828|39.5635, -121.45636,
Sumbawa Besar|0.000333350087828|-8.49317, 117.42024,
Virden/R.J. (Bob) Andrew Field Regional Aerodrome|0.00147596353441|49.8783, -100.918,
City of Mount Washington|0.000333350087828|38.0437, -85.55021,
Hudson County|0.000333350087828|40.73094, -74.07594,
Wingdale|0.000333350087828|41.64704, -73.56818,
City of Pontiac|0.000333350087828|42.64932, -83.28781,
Saiyed G.A Shāh|0.000333350087828|28.37077, 68.19732,
Republic of Armenia|0.000839363700678|40.25, 45.0,
Pullman Urumqi|0.000333350087828|43.84202, 87.5756,
Ekwok|0.000333350087828|59.34972, -157.47528,
Pīr Kundar|0.000333350087828|31.92315, 61.61873,
Savigny|0.000333350087828|46.54888, 6.72704,
Greenland|0.00331871380662|72.0, -40.0,
Sanatoriy Imeni A.M. Gor’kogo|0.000333350087828|55.91667, 38.13333,
Town of Central Valley|0.000333350087828|38.70398, -112.10008,
Perlis|0.000599112220007|6.5, 100.25,
Proč|0.000333350087828|49.09667, 21.3916,
South Pole|0.000599112220007|-90.0, 0.0,
Grimsby|0.000333350087828|53.56539, -0.07553,
Moosburg|0.000333350087828|46.66791, 14.18296,
Cabanas|0.000333350087828|43.42931, -8.13401,
Longley Lower|0.000333350087828|-42.97905, 147.1444,
Fafard|0.000333350087828|49.50009, -67.58219,
Calgary|0.000599112220007|51.05011, -114.08529,
Union of Burma|0.00238086345665|21.0, 96.0,
Kalama River Inn|0.000333350087828|46.0125, -122.8473,
Nador|0.000333350087828|35.16813, -2.93352,
Harris County|0.000333350087828|29.85728, -95.39234,
Howland Island|0.000333350087828|0.8133, -176.61801,
St. Paul im Lavanttal|0.000599112220007|46.69869, 14.84877,
Mesa County|0.000839363700678|39.01828, -108.46645,
Rotterdam|0.000599112220007|51.9225, 4.47917,
Manta|0.000333350087828|-0.96212, -80.71271,
Claremont|0.000333350087828|-31.98127, 115.77942,
Tarim He|0.000333350087828|41.05088, 86.6375,
People’s Democratic Republic of Algeria|0.00238086345665|28.0, 3.0,
Commonwealth of Australia|0.0104117672333|-25.0, 135.0,
Kampung Bukit Merah|0.000333350087828|5.20419, 100.60151,
Shutesbury|0.000333350087828|42.45648, -72.40981,
Haroldson Lake|0.000151209318621|34.06171, -79.27358,
Village of Airport Drive|0.000333350087828|37.14055, -94.51619,
Western Sahara|0.000599112220007|24.49215, -12.65625,
Tarasovka|0.000333350087828|53.1715, 31.798,
Taharoa Aerodrome|0.000333350087828|-38.1811, 174.70799,
Natick|0.000333350087828|42.28343, -71.3495,
Plurinational State of Bolivia|0.00286558188031|-17.0, -65.0,
